Country Code,year,ineq_econ,ineq_soc,ineq_phy,overall_score
CHL,2023,-0.1265938670372996,0.3412424444003178,-0.0597316894234225,0.1634555233030857
CHN,2022,0.8301758419914067,0.1840087841755355,-0.0329934165767345,0.1683850406121657
CHN,2023,0.830861840810843,0.2022246141981011,-0.0419758507893034,0.152722920544733
CIV,2022,-0.0723126711542497,-0.054619817512384,0.2569422245996255,0.6104034581529577
CIV,2023,-0.021298014389246,0.1251060688527338,0.3151123355060962,0.6059401161685536
CMR,2022,0.0025987298772773,-0.1790207606419328,0.15920308869576,0.5611530135003882
CMR,2023,-0.0011983124013139,-0.1808385119447766,0.1512516850918798,0.5625311906912528
COD,2022,0.0911464757109405,0.024326747801638,0.5101635894269682,0.6056117305194799
COD,2023,0.0869686971505405,0.1253654747094745,0.5024923193852786,0.6024512880591623
COG,2022,0.3269162562095655,-0.2044251257572539,0.1618352114147411,0.5677012607808858
COG,2023,0.3224518663577863,-0.2633269742937874,0.1591665102252775,0.5701067767440896
COL,2022,0.1053887385937502,0.3335964850918191,0.0196087485358451,0.392190166673604
COL,2023,0.0812743117979967,0.2683006738064369,0.0435286590654607,0.357685176358364
COM,2022,-0.477171556779246,-0.2189667241902566,-0.0217710042039563,0.5503319425643803
COM,2023,-0.4813783019079624,0.1650778714884669,0.102193489238068,0.5473840975760351
CPV,2022,-0.0554530691850477,0.5731311708361435,-0.0538597544949378,0.338838965256965
CPV,2023,-0.0647770019418876,0.7106424975323394,-0.0539045045168613,0.324826304854867
CRI,2022,0.1351018386704062,0.3404433025121077,-0.0131071708447004,0.2633252264402265
CRI,2023,-0.0424235227276598,0.3177276330506016,0.0409337635896397,0.2634741060744809
CUB,2022,-0.2903184315876094,0.2017768908355634,-0.1877306683044384,0.2891746750957375
CUB,2023,-0.2959761572227957,0.2403770482216554,-0.2753887988584452,0.2902386293498167
CYP,2022,-0.0228907800667488,0.75151455455577,-0.1043603479456264,0.1452848092254967
CYP,2023,-0.0413281416883953,0.7668353386472223,-0.065371863886601,0.1180904266913643
CZE,2022,-0.42330237367998,0.5165391571226223,0.1823022190706595,0.1107135694305693
CZE,2023,-0.4093693309132378,0.4412203325126288,0.2464165044166117,0.1051219731587857
DEU,2022,-0.0179980319466865,0.639112719423047,0.1802417367192856,0.071714017010767
DEU,2023,-0.0088567038165584,0.6948537217705537,0.217254444996324,0.0712302776875902
DJI,2022,0.1054678363088147,0.3838988771173609,0.1351945260358341,0.4620964502719503
DJI,2023,0.1016906556833917,0.3948437313191595,0.1276971168760095,0.4590311223498725
DMA,2022,0.6688754278774326,0.3365050296799936,-0.1277634323977965,0.3418528237734486
DMA,2023,0.6688754278774326,0.3327437226709571,-0.1772037926662391,0.3294684503274501
DNK,2022,0.1035323870536746,0.7177562336057548,0.0069542822034117,0.0182394009948384
DNK,2023,0.1398923218833403,0.7211126498166879,0.0721558921981151,0.0183803385642135
DOM,2022,-0.0192480801930333,0.3035493156133868,0.1005001866367815,0.4231652743506495
DOM,2023,0.0034355824045041,0.3163859680621093,0.0723211347765445,0.4288968302461432
DZA,2022,-0.5365039168995969,0.211332764159944,-0.0377447526641167,0.4140606728896107
DZA,2023,-0.5507327579378413,0.2523742803211194,-0.0445050510464524,0.4109676052489182
ECU,2022,-0.0204345112435553,0.4238597486669231,0.0667409001740082,0.3706172121697745
ECU,2023,-0.059199329454783,0.4810367331483691,0.108840047248419,0.364969625381563
EGY,2022,-0.2861504691085356,-0.005338627315719,-0.098180038680923,0.4457064906447721
EGY,2023,-0.3238006539037737,0.006137155578941,-0.0878844001522329,0.4286031584977522
ERI,2022,0.2671425445524023,-0.0739917425317198,0.039873435581088,0.5814732051698301
ERI,2023,0.2651088246107556,0.0519863954390541,0.0396758390952851,0.5798103177378179
ESP,2022,0.0686050566678928,0.7001549477829343,0.2864846734456674,0.0580259064060939
ESP,2023,0.0521777662512584,0.6931526534852696,0.4179681924029796,0.0575418801406926
EST,2022,0.0222551554941404,0.7291477226386308,-0.0884490180561752,0.0912057584498834
EST,2023,0.0225686140123833,0.6961287572212482,-0.0132845879066644,0.0713052146950271
ETH,2022,0.220115921302739,-0.1374476275497818,0.4047825884513992,0.5217215143398266
ETH,2023,0.2100304349946142,0.5420555560740682,0.392626294683024,0.5208156899350647
FIN,2022,0.0772261038626165,0.8905672355077549,-0.0122551635429576,0.0311969274753024
FIN,2023,0.1007779102050792,0.9131270856680612,0.010170420388943,0.0316206617826618
FJI,2022,-0.0460914689879391,0.2641142086501407,-0.0897472049604991,0.3165109062881562
FJI,2023,-0.0523708316312996,0.2138980385860897,-0.1513616499729019,0.3369049478715727
FRA,2022,-0.0315653426506031,0.7124920540058581,0.0502670889592076,0.0480299085046897
FRA,2023,-0.0205483680060629,0.7445630898963784,0.218423851657055,0.0417055344863469
FSM,2022,0.324802660068269,-0.5090755073265687,-0.236142372237356,0.4596679462135087
FSM,2023,0.324802660068269,-0.4965500395604053,-0.2412304833147164,0.4663383419497169
GAB,2022,0.0443368007233538,0.39050518394586,0.1262508134512449,0.5440225154914529
GAB,2023,0.0413365300627394,0.4365415848878001,0.1267075455718507,0.5266759670954047
GBR,2022,-0.0134482652065081,0.6411714627148174,0.0137949454868157,0.0899528211371962
GBR,2023,-0.0090165720338077,0.6574770621929762,0.1794713870913017,0.0875703734459985
GEO,2022,-0.0892456215388864,0.8570362475660128,-0.1194276856015109,0.257104471257909
GEO,2023,-0.0774500793534671,0.8502411847204789,-0.1109655004493192,0.2516862234501609
GHA,2022,-0.1121185528513462,-0.0048778613648186,0.0673051143942247,0.5339346758658009
GHA,2023,-0.0130741253905453,0.2068352476587228,0.1372652162741738,0.53500533008658
GIN,2022,-0.2584941771464449,0.5793180011981772,0.3162597325774496,0.58606256753663
GIN,2023,-0.2636377236866777,0.5821656021077701,0.3039304011286192,0.5825498330419581
GMB,2022,-0.2625072062660111,0.1892998624059922,-0.0225157844918513,0.5829418948204578
GMB,2023,-0.2498965894362433,0.0589663042207139,-0.0227187390790654,0.5752064108738487
GNB,2022,-0.0142057840879976,-0.7893859232619148,0.1073404600398872,0.6167933433788434
GNB,2023,0.069275131327949,-0.4212501936851005,0.091028258372284,0.6133019079045954
GNQ,2022,0.1339880748606,-0.2447059888866569,-0.0499025607342774,0.5487328080044955
GNQ,2023,0.1350601988052353,-0.2438132723834749,0.1451588620555052,0.5472353291083918
GRC,2022,-0.0170785702915047,0.75593948330133,-0.0218961613630217,0.1175034599775224
GRC,2023,-0.0729608994413526,0.7673138527202835,0.0635939162470798,0.1130106940351314
GRD,2022,0.6688754278774326,0.6882440104319102,-0.1461795631441952,0.3393167782287156
GRD,2023,0.0804237165610433,0.0543810587175113,-0.1725734489481048,0.3404416321248195
GTM,2022,0.02346677956677,-0.1673367813624353,-0.0908763853047031,0.4791175836385835
GTM,2023,0.0369746796409798,-0.20953884924791,-0.0628738251464074,0.4766483929820178
GUM,2022,-0.2375949133947952,-0.0856092192479435,0.3601509604740202,0.3554608929473303
GUM,2023,-0.2379092834347266,-0.0925621009055364,0.3570634770122273,0.355129481240981
GUY,2022,0.0791930635584007,0.9843773089243836,0.1390727417243227,0.4247458426989674
GUY,2023,0.0674057134234194,0.6473339635462518,0.1823235820530646,0.4161582140151513
HKG,2022,-0.2854409589958215,0.449642524777906,0.4256306525784568,0.283712950937951
HKG,2023,-0.3372191778576615,0.3995008728125055,0.546163201343766,0.2893552838758463
HND,2022,0.2644433227529507,0.166176721008789,0.032567180420751,0.4260578447802198
HND,2023,0.0773912504983258,-0.0222314490477251,0.064399219991401,0.4233431478105226
HRV,2022,-0.1996034207337919,0.5436971236777507,-0.0547556397967228,0.0867928562617937
HRV,2023,-0.2563846825830897,0.5430414736337876,0.0498927189838557,0.0803244119075369
HTI,2022,0.1910550640409306,-0.0533615362637309,-0.2030678950405213,0.6077466749847378
HTI,2023,0.1906985692936272,-0.0799663227089768,-0.1124389096166508,0.5992421843434349
HUN,2022,-0.2463109541589125,0.3404992860893764,-0.1770394565284113,0.2154225832917083
HUN,2023,-0.2094236493929402,0.3508908134873023,-0.1497490603205898,0.1832944945471195
IDN,2022,-0.0118769677128579,0.0608871058046287,-0.0165759977901868,0.4390963103216228
IDN,2023,-0.0153502011644103,0.0102120026722394,0.0141391589251365,0.4358191471930848
IND,2022,0.1487798135445184,-0.0198612216987124,0.317741558773721,0.4600533444264071
IND,2023,0.1668648102331309,0.0359366263374536,0.3040972978014568,0.4572084634740259
IRL,2022,0.0114105609745965,0.8205127507389839,0.0290772676406777,0.0806499907106782
IRL,2023,0.057966313960183,0.8008788818787624,0.2510578707529657,0.0819147968975468
IRN,2022,-0.4509234902116396,0.0777057448572943,-0.3457629340043577,0.4580263990800866
IRN,2023,-0.4714076245724345,-0.0087296908155289,-0.3250779981240476,0.4257990014985018
IRQ,2022,-0.4150431067815695,0.4595821531431534,-0.0783087512016852,0.532141370948496
IRQ,2023,-0.4159761926829788,0.4580673096117698,-0.0925505861731929,0.5560849808455434
ISL,2022,0.2850642735696342,0.7998975428095377,0.0316496602247024,0.0408866743777056
ISL,2023,0.295755412835612,0.8069877645588521,0.2722301014801963,0.0421152844065656
ISR,2022,-0.1175110698096482,0.5932144386963532,0.110170852873924,0.0958952559107559
ISR,2023,-0.119001884931114,0.5903347978641068,0.1924748490754074,0.0938175838467088
ITA,2022,-0.1940851929842539,0.3906615128588756,0.1371050077501104,0.0564949753787878
ITA,2023,-0.1968852365911636,0.3860373609528387,0.2277136446830589,0.0538220087239149
JAM,2022,-0.1322126219070185,0.058570060588842,-0.0787887236662707,0.3555180306429681
JAM,2023,-0.1369057294916138,0.0324065352408435,0.0330598640905338,0.3581164337814961
JOR,2022,-0.1429075416837856,0.0108216647357995,-0.2460338869661222,0.4401511727994227
JOR,2023,-0.1795374501737614,0.1767083714973117,-0.0049284561458299,0.4279694879773002
JPN,2022,-0.0177268569064161,0.1133028855857409,-0.0787450956042747,0.1018988018578644
JPN,2023,0.0030774766909712,0.1635504237641575,0.0591283122687024,0.1063470322871573
KAZ,2022,-0.0777356206217154,-0.0311623925783298,-0.2737379418770804,0.1998313467296593
KAZ,2023,-0.2347291852294109,0.1312751865994841,-0.2555988830753904,0.2185294958513707
KEN,2022,-0.1469757652632838,0.2834753685598003,0.214460869671156,0.4727108751456876
KEN,2023,-0.0316456359421792,0.3986545963023173,0.1565329189312445,0.4616119552530802
KGZ,2022,-0.2060890097554089,0.0908347900960093,-0.090995301331355,0.3541430616883114
KGZ,2023,-0.2656444959523736,0.2721721509466229,-0.0970046157831253,0.3549417477453099
KHM,2022,0.4029641253538432,0.0017289953634858,0.0899489246298128,0.4620661959776337
KHM,2023,0.3961193617877628,-0.3907732203212711,0.0249646079325575,0.4661441651959149
KIR,2022,0.324802660068269,-0.0701916048099551,0.0226993651286178,0.453027858030858
KIR,2023,-0.3018954272958501,0.1700543809400739,0.0147942016636382,0.4603507477591854
KNA,2022,0.324802660068269,0.591034654054929,-0.1924174167488529,0.3686789948939947
KNA,2023,0.324802660068269,0.6229513969164873,-0.1598465091351489,0.3568049917374294
KOR,2022,-0.2662858163875309,0.5934648391686308,0.0877328294333545,0.0873233037171161
KOR,2023,-0.2857683073145443,0.6627429673567081,0.2574782941108056,0.0918462770701519
KWT,2022,-0.5166153422672358,-0.2760262529138763,-0.0429673461757069,0.2520481974206351
KWT,2023,-0.5177369238880831,-0.3269645531233648,0.0268486638846555,0.2564221123667998
LAO,2022,-0.0114286260398108,-0.2007368355574847,-0.0595117804014113,0.4735691794802418
LAO,2023,0.088432369754327,-0.195225613582567,-0.0669637127208864,0.4721397953712953
LBN,2022,-0.4165663727117389,-0.0970414898603295,-0.0073599512526449,0.3901625055014432
LBN,2023,-0.4171468865603797,-0.0795031109059931,0.0151088110841527,0.38500062238456
LBR,2022,0.0950214215061933,0.1258763395977128,0.3554901965689552,0.6368392129190256
LBR,2023,0.0930598036368452,0.3349704486848424,0.3458669193000634,0.6300143760683763
LBY,2022,-0.4128492569889697,0.2806708458182285,-0.3959208966801916,0.259764619401432
LBY,2023,-0.4241140166319621,0.2774182820074957,-0.3841474737455753,0.2931919470043846
LCA,2022,0.4313382208507184,0.2486928600415535,0.0131161329642716,0.3696305130008879
LCA,2023,0.3506913725080176,0.2619310546497013,0.0105119075772253,0.3648893032869908
LKA,2022,-0.34189618674402,-0.1613263425065556,-0.0959144965535778,0.2837081773088025
LKA,2023,-0.1909190534138251,-0.0144697130832336,-0.0841147937184774,0.2597323316197693
LSO,2022,0.3324389762988701,0.2649448354745182,0.0412520434122965,0.5420403522727272
LSO,2023,0.325834960741863,0.2224595928511898,0.28611755324383,0.5250601468253968
LSO,2024,0.3789743897694344,-0.0489203699373855,1.1138830958258334,0.4188603537434787
LTU,2022,-0.2164621766928006,0.7591146335620998,-0.0562733270974362,0.0795757871454525
LTU,2023,-0.1998297145937044,0.7644655456206261,-0.0043120383147082,0.0760095341692621
LUX,2022,-0.1772533085565298,0.7452505802257441,0.064461973311155,0.0446490161574536
LUX,2023,-0.1315127416647936,0.7203698981119436,0.0359185584656017,0.050615375013875
LVA,2022,-0.0835642971695116,0.6704284757437113,-0.071665180675004,0.1032455884948385
LVA,2023,-0.116942659086688,0.6240626647303024,-0.0442717492517463,0.0932021870698745
MAC,2022,-0.2887198077148586,0.2825336198209729,-0.0929470304027841,0.2873663116813742
MAC,2023,-0.2973476513375038,0.3725182637974594,0.0222277151211616,0.2916982990620492
MAR,2022,0.0652947478579174,0.4053570648447908,-0.0607779019677829,0.42653656742563
MAR,2023,-0.322805727617015,0.5404970226241881,-0.058709929644848,0.4224961249202188
MDA,2022,-0.2971044166763629,0.3504739947854981,-0.2443814565329948,0.2310653892982018
MDA,2023,-0.3082649542113324,0.3404090007982381,-0.1354235386659986,0.2358541033133533
MDG,2022,0.3966950759443473,0.2984902676933844,0.3347253391633992,0.5540720360750365
MDG,2023,0.3843211293469146,0.1806931020802377,0.3374639256726029,0.554142479617605
MDV,2022,-0.2415459683582872,0.2392898953162158,-0.0581112260689145,0.2292001746031747
MDV,2023,-0.2480738697554199,0.1594416726968281,-0.0544665445722272,0.1936778898809525
MEX,2022,-0.0588538849957403,0.3719510286912134,0.0625867932812594,0.3317988676184924
MEX,2023,-0.0631858383187588,0.4015430752780834,0.1837721302673295,0.3329385552086802
MHL,2022,-0.4248403239247784,0.2804129024872892,-0.2074994065446147,0.4818464424325672
MHL,2023,-0.4248403239247784,0.2831993021696328,-0.2149861331955694,0.4857717397741147
MKD,2022,-0.0318682563278533,0.2134196857779189,-0.0055047308689979,0.1328371194846819
MKD,2023,-0.1416174701501625,0.2522148206776254,0.024621332424263,0.1263235716089466
MLI,2022,0.0934939782910814,-0.6186074323765739,0.123725931339208,0.5988844735472862
MLI,2023,0.1437398541481581,-0.0789844663706958,0.1102502810482666,0.5980038065614942
MLT,2022,0.0122807096194876,0.4591310904016582,0.0358194735445036,0.1170127679126429
MLT,2023,-0.0003397448536952,0.514474652864015,0.0656503257270586,0.1126759377983128
MMR,2022,-0.1379113864388228,-0.0809922233544829,-0.3258870726509718,0.5125202412518037
MMR,2023,-0.1335580052047213,-0.0793390375263362,-0.3364620089692406,0.5111512233946609
MNE,2022,-0.0741798372437006,0.2559394658953996,-0.1375639652789868,0.126500133595571
MNE,2023,-0.0865339546653512,0.2239662673626168,-0.0822374561754925,0.1292710124181375
MNG,2022,-0.2049608545981341,0.3602679457322891,-0.0716295205286869,0.3212562534271281
MNG,2023,-0.28612296294198,0.3800617313008516,-0.0854009035722124,0.3222191125541123
MOZ,2022,0.3846927992065395,-0.1708621126255058,0.3249882254317662,0.5123134029581528
MOZ,2023,0.1719444566109181,0.555026305408975,0.1861327568386006,0.5021188577811081
MRT,2022,-0.3744735075221777,-0.2818570799718679,-0.100559806644503,0.6096327390318017
MRT,2023,-0.3795596246236201,-0.1782974025333977,-0.1079576369653452,0.6019903297952048
MUS,2022,-0.1870080736148715,0.1444185605368629,-0.088127406224814,0.3457822022768894
MUS,2023,-0.1837288410166869,0.2467692155618139,-0.048468444073914,0.3442829678515923
MWI,2022,0.1874076097160322,0.1289351620556087,0.1895756153646941,0.5516249416208793
MWI,2023,0.1874231369440525,0.2932770343337206,0.184125840804444,0.5483247916666673
MYS,2022,-0.1250783476411451,-0.1281379908436725,-0.1981763643391821,0.2331289689338438
MYS,2023,-0.0928795580449014,-0.2450126423111662,-0.1694545025713488,0.2341763465562215
NAM,2022,0.1980833724703815,0.4669747786787051,-0.0022334950891719,0.4455041053044181
NAM,2023,0.195660151243755,0.1859961933915969,0.0250710214217425,0.4435751513902765
NCL,2022,-0.0902279298932961,0.3787710114654039,0.0752208903367193,0.3260744739912863
NCL,2023,-0.1548549611136939,0.2925626251686767,0.1232232349942616,0.3284638245504495
NER,2022,0.1586217908372427,-0.942244164949247,0.2450271760470505,0.6120895160672667
NER,2023,0.0878418782309729,-0.3600099830253483,0.2439365940327837,0.6538504241062298
NGA,2022,0.5683078124152975,-0.1170365650568033,0.8625035809309943,0.6362471737914867
NGA,2023,0.5807852921360641,0.3084703479627676,0.9967918228230848,0.6255404365079372
NIC,2022,0.1696420952192741,0.6914536500355777,0.0127386654780866,0.4136002003552
NIC,2023,0.1662975504838456,0.4388822840768757,0.0390903198949536,0.4140469828643576
NLD,2022,0.3073073172036135,0.7676391825911436,0.0552800972041083,0.0234420320929071
NLD,2023,0.3285000090176291,0.8571329303014626,0.2056842563484299,0.0232904079045954
NOR,2022,0.0619212012918953,0.755507051527008,0.1612131371671083,0.0196413422827172
NOR,2023,0.0931326526774071,0.7618877987440592,0.4273672866475021,0.0188284066766566
NPL,2022,-0.1048820666340892,0.4595326229575172,0.0230380527008649,0.4488433342698971
NPL,2023,-0.1056069181295058,0.4674820726737539,-0.0111876025347951,0.4431681372308251
NZL,2022,0.3505856073109478,0.6653614431907797,0.117280241230035,0.1084088826659452
NZL,2023,0.37714502603789,0.6274502220528266,0.2342965270577926,0.0966480871212121
OMN,2022,-0.4274665341600404,0.0759121135955804,-0.2982593075753679,0.3576913931068932
OMN,2023,-0.3613493556955719,-0.2597619961231193,-0.2331151595272933,0.4611465227619603
PAK,2022,-0.3260446807728369,0.352904242060166,0.4115099978369615,0.5153646367243865
PAK,2023,-0.3270838966134352,0.460973788089654,0.3979695732829114,0.5116845284992784
PAN,2022,-0.0188665547604645,0.1278821231437897,0.0927621808857235,0.3645368407703412
PAN,2023,-0.0941631767773614,0.1068200618238545,0.1041222112147362,0.3612466076076704
PER,2022,0.1907947229944006,0.5412461778923495,0.134160055999825,0.3700791596320347
PER,2023,0.1765633677774751,0.393212015679495,0.1748801798759882,0.3590818876262625
PHL,2022,-0.2216460164299546,0.1028208395777059,-0.0206868297126779,0.3764439751151627
PHL,2023,-0.2317087020486468,0.1477148927699117,-0.0709243386023063,0.3759722302558553
PLW,2022,-0.4248403239247784,-0.272305608922783,-0.3209884152958977,0.3981547737887111
PLW,2023,-0.4248403239247784,-0.2435526125485576,-0.3274158452716897,0.398802994873182
PNG,2022,-0.3583380523617193,-0.1351896398233879,-0.1444233477127072,0.6049887075216448
PNG,2023,-0.230907767996477,0.1936975967237593,-0.1436065096739576,0.5445305266955264
POL,2022,-0.3745331917615373,0.4040303420567116,0.2844651593062634,0.1015545995532245
POL,2023,-0.3588933338781441,0.4656332725920188,0.3217187501412275,0.0829487523448773
PRI,2022,-0.3290413515555417,0.6585843728207619,0.266567516685075,0.3189800997058494
PRI,2023,-0.3354511348135622,0.5891614720344582,0.375238549153529,0.2571613013167385
PRK,2022,0.4299036539650199,-0.0876461643013895,-0.3643549048206789,0.3016879027569654
PRK,2023,0.4282376063600966,-0.0898592085671391,-0.3644333803869884,0.3027578223998224
PRT,2022,-0.1318185525049184,0.5128257996070247,-0.0545623952021324,0.0706838517524143
PRT,2023,-0.072507160249741,0.5508728996507967,0.0285295694155363,0.0776674666305916
PRY,2022,0.2460909091474263,0.2657995632712206,-0.0056007942747855,0.4262290806762682
PRY,2023,0.2539433228165945,0.2633168675632025,0.0128976007235486,0.4159235487012987
PSE,2022,0.141705086018988,0.1761430282968915,-0.2944671978316471,0.4983247438568375
PSE,2023,-1.1152356881494072,-0.0568408470798048,-0.2428930769416198,0.4396563482212234
PYF,2022,-0.1651864741427841,0.2060109647779469,0.2882183439050789,0.3531452075840823
PYF,2023,-0.173297226541398,0.2031347797487271,0.2993270396858972,0.3557571124986122
QAT,2022,-0.2699851399642854,0.065456743754364,-0.3156525335031795,0.1923367923187923
QAT,2023,-0.058093602067956,-0.4671972454043133,-0.2318252678571103,0.1844291463050839
ROU,2022,-0.4283665324907141,0.1976888671546236,-0.1092388634989988,0.2424337252331003
ROU,2023,-0.4621744550865518,0.2126693217236072,-0.0962067169673346,0.2340387990897992
RUS,2022,-0.294248257889206,0.1687205795073225,-0.3977603102815611,0.1821149477675104
RUS,2023,-0.3303622469461736,0.2624660542953551,-0.3413827203031795,0.1585634647713399
RWA,2022,0.3095259617936283,0.0650991572143789,0.1033602049461097,0.3903388526334775
RWA,2023,0.2651870580435974,0.3435681034845799,0.0972238600231045,0.3906024796176044
SAU,2022,-0.3246686363694824,0.4267069051240315,-0.0478110010743375,0.2075123649753024
SAU,2023,-0.3566294539715389,0.3210321853744753,-0.0153106569930845,0.1833186121933622
SDN,2022,-0.3207992369238733,-0.387150187914177,-0.0324708650137279,0.6151977986111112
SDN,2023,-0.4248403239247784,-0.0679944657135522,-0.0219378139978726,0.5748731746101129
SEN,2022,-0.3663616672036196,-0.2370197563630065,0.1190853438058901,0.5052541143578645
SEN,2023,-0.3449079679331303,-0.4148540755261894,0.0761640401985199,0.5028746629689756
SGP,2022,-0.1147897400809117,0.5402737646827775,-0.0283386874875542,0.0498021016171328
SGP,2023,-0.1195047780079757,0.2990871249762241,0.083585157226089,0.046508286328255
SLB,2022,0.2649254858438786,-0.1725921555571731,-0.2075255197382959,0.4696952907370411
SLB,2023,0.2621871280097783,-0.2405634830883976,-0.2135727312663488,0.4700614313394943
SLE,2022,-0.1848528516786735,0.6750732910726336,0.2576353238801305,0.6243172470238092
SLE,2023,-0.1881278415863298,1.005821675993869,0.2422152875413349,0.547713878427129
SLV,2022,-0.1008365254374448,-0.0186369654992802,-0.0440050768333109,0.3542527899253523
